date,Aave V3,Morpho Blue,SparkLend,Maple,Kamino Lend,Other
2026-01-04,58.76230940322101,9.037180461722755,3.800833652408996,4.054181808174684,3.270155980873155,21.075338693599388
2026-01-05,58.67064456694225,9.04217893024872,3.83519077281091,4.034259245687873,3.2696179454448115,21.148108538865433
2026-01-06,58.611188628304525,9.181584059053302,3.8820284592526546,3.980974965049628,3.3065089597575863,21.0377149285823
2026-01-07,58.7196704187162,9.14946580457319,3.855223112208327,4.060346362728753,3.3207801118663913,20.89451418990715
2026-01-08,58.53882861165071,9.267593792459824,3.7201279858354823,4.0835455943772425,3.333596650290338,21.056307365386406
2026-01-09,58.0946618308993,9.336798961714383,3.9315943962002664,4.089031358264069,3.4022880076309785,21.145625445291007
2026-01-10,57.9818476818562,9.464770867694423,3.8959909483226434,4.086606812203843,3.395606174139375,21.175177515783517
2026-01-11,58.00680271304386,9.422337286367927,3.8951691042098604,4.081861554454448,3.388193696182247,21.205635645741662
2026-01-12,58.010929452243545,9.415486713681902,3.9093398523926246,4.061163760221494,3.4171228247672256,21.185957396693215
2026-01-13,58.06017941795574,9.460179846465378,3.9373873345385086,4.050275618262723,3.4164242415022117,21.07555354127544
2026-01-14,58.286650248764715,9.336880164136902,4.001035120255263,3.938078600304936,3.404629412791987,21.032726453746196
2026-01-15,58.59180037675982,9.314350067945886,3.833618678696433,3.938699606707859,3.3977568397097597,20.923774430180238
2026-01-16,58.66427359077689,9.433477123898198,3.7325662481233466,3.950466274101129,3.388943938123646,20.830272824976802
2026-01-17,58.541908174930434,9.455304359521692,3.737149452829945,3.942986802119073,3.4559869209037912,20.866664289695063
2026-01-18,58.61855151347209,9.43205466531129,3.741400951704215,3.937680817574775,3.4558225775896623,20.814489474347962
2026-01-19,58.59708839057092,9.506809108087873,3.7368479693318446,3.970371248445479,3.3899060381397015,20.798977245424187
2026-01-20,58.821952789755095,9.510196075561424,3.6876411036583088,3.9534249689489096,3.374518471642917,20.65226659043335
2026-01-21,58.67851639956791,9.530109259782863,3.6211870312847205,4.031900301401437,3.374196225247831,20.76409078271524
2026-01-22,58.76336763643663,9.487249615548405,3.5550298682136465,4.351653351617741,3.3599028898244834,20.482796638359098
2026-01-23,58.82834470115705,9.535809259629934,3.5139916112914795,4.348910883553283,3.374239792381871,20.398703751986375
2026-01-24,58.5868696926796,9.59746396706148,3.6447153843635984,4.438960556955722,3.365312315036962,20.366678083902638
2026-01-25,58.67496747969653,9.599460093661772,3.6615394179491716,4.430616584518344,3.3555640986626596,20.277852325511528
2026-01-26,58.45229542071697,9.762815288102056,3.6172589394626997,4.464756301177789,3.301223584385978,20.40165046615451
2026-01-27,58.596766444328665,9.627530065624134,3.6230527131009147,4.686937480764322,3.2912988463268733,20.17441444985509
2026-01-28,59.02060427859867,9.518221810432266,3.665312543079958,4.590847026762433,3.333204878577259,19.871809462549418
2026-01-29,58.99347841400968,9.460291075253414,3.6604647029965585,4.572816869451799,3.323726552891763,19.989222385396786
2026-01-30,58.284175612390875,9.545542450220601,3.8890381443415807,4.703977331843612,3.3530646712928243,20.22420178991051
2026-01-31,57.965771187310324,9.703133979246338,3.9974331172134043,4.77024111078254,3.4238236271791074,20.13959697826829
2026-02-01,57.980831512960286,9.704081763969114,3.972701172284322,4.948296437025692,3.3034809272931875,20.090608186467396
2026-02-02,57.77387451355506,9.81398501801989,3.823455402282387,5.095067898754772,3.2765934307672726,20.217023736620618
2026-02-03,58.32181363769324,9.694109718090974,3.548044949247906,5.08106868205121,3.238664621072008,20.116298391844655
2026-02-04,58.352794200749024,9.726050865279634,3.7582125931598376,4.813916794808374,3.2834726066059083,20.065552939397225
2026-02-05,57.90048445482224,9.954085346652382,3.795623325344312,4.936451399843191,3.197583163304262,20.215772310033607
2026-02-06,58.255885328669,9.713515198798,3.653748042379254,5.101946694636891,3.135626157129813,20.139278578387046
2026-02-07,57.14078268483932,9.927177971023507,3.9469333062721774,5.080779152388095,3.1092896440551456,20.795037241421753
2026-02-08,56.75156097678491,10.000478561487487,3.987711742661921,5.130710513543742,3.148130030788449,20.981408174733488
2026-02-09,56.70655116024348,9.968956013523389,4.004028453000862,5.136975904928058,3.161714068447704,21.02177439985651
2026-02-10,56.703836564378385,9.99266525359313,4.000597053585649,5.165454730424055,3.1234832337304663,21.01396316428832
2026-02-11,55.923928322046734,10.09494172443432,4.001334646771415,5.8544310779237785,3.1849632966813224,20.940400932142435
2026-02-12,55.69484326165145,10.303911060057077,4.100424008565548,5.591852318451304,3.238758096832444,21.070211254442178
2026-02-13,55.299861520188706,10.35279552668536,4.170626939919197,5.609150032392647,3.235326181806133,21.332239799007958
2026-02-14,55.52400094967016,10.242019737738433,4.2284114820036836,5.636073871115914,3.297503499706411,21.071990459765395
2026-02-15,55.10753525150103,10.356145886188434,4.157769289295523,5.6320334118343975,3.443221136572224,21.30329502460839
2026-02-16,54.74952786100199,10.50834616891096,4.065505914786385,5.734566716743245,3.484477207228362,21.457576131329063
2026-02-17,54.72524885355051,10.533313323240714,4.038409166069611,5.7202776174848795,3.4648015283169222,21.517949511337363
2026-02-18,54.69420082844304,10.6047691542436,4.119566606854452,5.75295987752868,3.4480305718252597,21.380472961104964
2026-02-19,54.78044442249143,10.70291913685422,4.116109792832573,5.8524438044970175,3.428810282322929,21.119272561001836
2026-02-20,54.76532071336651,10.816128296229486,4.133331551989909,5.842667443726719,3.450370810151287,20.992181184536086
2026-02-21,54.41472737506713,10.787538737336838,4.107964795959857,5.797719011263734,3.4613931907774877,21.430656889594953
2026-02-22,54.38449137074659,10.82950993914808,4.112511323151938,5.798233723518203,3.480946913238862,21.394306730196327
2026-02-23,54.43821736564178,10.815556164207965,4.125110785506194,5.832880962242671,3.4674614213319757,21.320773301069412
2026-02-24,54.12216218925327,10.93941693156077,4.150433456559448,5.928025062317806,3.4482493172654296,21.41171304304329
2026-02-25,54.069509219740176,10.994129399690392,4.076796165915731,5.939323107574222,3.5508888049659864,21.3693533021135
2026-02-26,54.56670190481644,10.796781308029807,4.100853982612019,5.856138068367148,3.53037835398591,21.149146382188672
2026-02-27,54.332914334651264,11.00849093018067,4.082937247006372,5.829058711075792,3.527817130188462,21.218781646897444
2026-02-28,53.95116809059007,11.233201437066533,3.979340456801127,5.919488021781436,3.5148714357786224,21.40193055798221
2026-03-01,53.94876660405943,11.241096361142683,4.047129598814932,5.875718787800429,3.489626576070436,21.39766207211209
2026-03-02,53.78506774093152,11.31828590942472,4.040427323980463,5.896151750654669,3.480359700087033,21.479707574921605
2026-03-03,53.57743268057289,11.208741528066751,4.044191819639063,5.881778894742534,3.6397634901105778,21.64809158686818
2026-03-04,53.266931423142225,11.253385494307864,4.005490916633043,5.912979511556751,3.674076094162468,21.887136560197646
2026-03-05,53.82422227971927,11.6516199398033,3.429368250041408,5.860739028844447,3.5683368091163974,21.665713692475176
2026-03-06,54.12351717797905,12.064921288880685,3.4270866219722147,5.423407551703258,3.56176679984049,21.3993005596243
2026-03-07,53.42260213270561,12.394258947450638,3.338121080339366,5.436923916717591,3.5995656197664196,21.808528303020378
2026-03-08,53.34466585231187,12.502754547701086,3.3115174295752183,5.434475958846969,3.617076682646202,21.789509528918654
2026-03-09,53.141257046518575,12.55846409689066,3.313880744685751,5.450554125201354,3.633442107727538,21.90240187897613
2026-03-10,53.270069956762214,12.603769310004944,3.300781003418806,5.392040771382417,3.587423074159293,21.84591588427233
2026-03-11,53.34764954505845,12.520817055995497,3.305083567610962,5.634669576328959,3.558196320487646,21.633583934518484
2026-03-12,53.524101684641664,12.48416227743561,3.084958672163096,5.902946360792534,3.573923150423561,21.429907854543533
2026-03-13,53.63963861361603,12.332812685017357,3.0311071479817713,5.9028187315310365,3.712984037706693,21.38063878414712
2026-03-14,53.81251931271078,12.359636585309625,2.6673167856693394,6.002012751105623,3.823870469956403,21.33464409524823
2026-03-15,53.71225014152233,12.422173211975075,2.5886482053163395,6.000804688185127,3.826259784088415,21.449863968912716
2026-03-16,53.51658762485969,12.658918256250063,2.8086592438832683,5.916247872974628,3.8210570615384216,21.27852994049393
2026-03-17,53.82885563289659,12.530809684241337,2.880676139164755,5.926883913842557,3.777111971430247,21.05566265842452
2026-03-18,53.7773852103966,12.6016686473236,2.84884291031416,6.025276469972522,3.748987583104006,20.997839178889112
2026-03-19,53.36393871340817,12.786605374198043,3.0449786843554247,5.956676459889238,3.764737420499906,21.083063347649226
2026-03-20,53.036068643940126,12.768667574546615,3.083208314164785,6.299078610486321,3.736290807512959,21.076686049349185
2026-03-21,53.02717760356448,12.872849121392182,3.0181321449930536,6.24860951968365,3.6551655218408468,21.178066088525785
2026-03-22,52.89147027981627,12.955360607466593,2.9353184718617156,6.291633624110039,3.679155125892796,21.247061890852596
2026-03-23,53.541547255827936,12.632616753256737,2.856507764165431,6.396392711133668,3.596055035153051,20.976880480463176
2026-03-24,54.12145074411896,12.595485507254919,2.746126917402507,6.085548788422728,3.6264367742332255,20.82495126856766
2026-03-25,54.119899651263296,12.64825560017464,2.796860477089032,5.984931404315671,3.627672219790754,20.822380647366607
2026-03-26,54.06629116525902,12.787864325361015,2.798577198697497,5.740726309297134,3.6596950826329904,20.946845918752345
2026-03-27,53.40664218501788,12.861806470268974,2.724932707922216,6.737683427396118,3.647105539770353,20.621829669624454
2026-03-28,53.26895773221597,12.933488920566633,2.715142149486418,6.8021789302229685,3.635066179498731,20.645166088009283
2026-03-29,53.19284881392504,12.978992176408699,2.703066000429044,6.802031871497769,3.6516298669732503,20.671431270766195
2026-03-30,53.21741643944918,12.989944645655612,2.745362797011817,6.771095264455962,3.650246333871004,20.62593451955642
2026-03-31,53.00065808989422,13.013972419610035,2.93044062861844,6.697328924720159,3.6466751383200298,20.71092479883711
2026-04-01,53.4571840530369,12.585428405249461,3.0866695115841503,6.698682765177065,3.562774499180353,20.60926076577207
2026-04-02,53.77459643051302,12.771227858992573,3.0851298635850712,6.669250757801783,3.2585398251516913,20.441255263955863
2026-04-03,54.35680451258895,12.437623976959989,3.036843478960977,6.200106416578806,3.1573032080303958,20.811318406880886
2026-04-04,54.114126986308044,12.87284461825759,3.0087554530813745,6.197401136767672,3.1823090585777725,20.62456274700755
2026-04-05,54.17202087122228,12.895279906431067,3.0317541571511732,6.186956088968692,3.1773315123163655,20.53665746391042
2026-04-06,54.37242277737838,12.824999852256411,3.064217482754312,6.131023819340712,3.1720824611127663,20.435253607157417
2026-04-07,53.23061725957376,12.670913166888779,2.9641191074768107,7.891020035257681,3.1715448865931957,20.07178554420977
2026-04-08,53.868373017055895,12.679789680784465,3.030871530853503,7.053252244095306,3.238707571444546,20.129005955766285
2026-04-09,53.79264955156382,12.777554959686627,2.9537495542653986,7.059613533654123,3.277313062689227,20.13911933814081
2026-04-10,53.59041014747772,12.776924701827564,2.960067145734498,7.106639537498117,3.3474587326050402,20.218499734857062
2026-04-11,53.74660801066307,12.698977782252982,2.9738972971016455,7.066736571115475,3.336448119006827,20.177332219860002
2026-04-12,53.821631155914496,12.647945887093817,2.988797299798279,7.03762091265925,3.3096055468646877,20.194399197669465
2026-04-13,53.54584947231673,12.705268050853691,3.010710580396915,7.118910134188895,3.3251456436569438,20.29411611858683
2026-04-14,54.03047607156235,12.513151084212314,3.012475221153428,7.232539951370365,3.281959255906069,19.929398415795475
2026-04-15,53.97829594169157,12.72850826059637,2.843882384395422,7.164434082954213,3.2779441269054557,20.006935203456973
2026-04-16,53.88479742658249,12.66696689554674,2.899267366794474,7.339857422826797,3.2152588955941925,19.993851992655312
2026-04-17,53.57559016752151,12.69466307623156,2.882145230723469,7.509443623036289,3.266790806854632,20.071367095632535
2026-04-18,53.97667136656431,12.753232906306383,2.8645966223797052,6.823555128623767,3.2935418408713524,20.28840213525448
2026-04-19,54.283747441779596,12.680966086287931,2.850002413866376,6.459494544361155,3.330920227425903,20.39486928627904
2026-04-20,53.3026665184529,12.192730301689615,3.8947974405136074,6.817943508731407,3.32982064238417,20.462041588228303
2026-04-21,52.053701105368354,12.587100576171101,4.5936721126746844,5.789934090951581,3.3808574663347892,21.594734648499486
2026-04-22,49.96652295281292,13.05953153708995,5.278335708458528,5.483202417612336,3.517281000878832,22.695126383147432
2026-04-23,48.2283087424806,13.335007728227,6.244015668540726,5.13107396683524,3.5942150509800443,23.467378842936387
2026-04-24,46.94689694003577,13.488911066588333,6.252272833677737,5.870440333145047,3.59047753151487,23.851001295038245
2026-04-25,46.690051872071585,13.646593039725019,6.336706137625035,5.417119706316563,3.6534585718196295,24.256070672442164
2026-04-26,46.314406506809846,13.76683941499117,6.440133171518414,5.433760397112583,3.6619121496915277,24.382948359876462
2026-04-27,46.35834059008998,13.740275392065056,6.4902844516707425,5.4048821506107085,3.654633946097996,24.351583469465513
2026-04-28,46.122087746339986,14.016346762847009,6.221031438232962,5.46854791870882,3.678389770593858,24.493596363277366
2026-04-29,45.55292962375362,14.832529764814199,6.220197540556346,5.2060819567914685,3.6766938666623235,24.511567247422043
2026-04-30,45.02928274903016,15.022362477378984,6.1441900000129746,5.543438575583283,3.716920606716527,24.543805591278073
2026-05-01,44.9708170220914,15.080921449244828,6.2196590267659895,5.542621992648558,3.690600485591412,24.495380023657816
